dataset,exposure,exposure_label,outcome,outcome_label,APP_REGION,Caregiving_MentalHealth2,weighted_n,raw_n,row_pct,row_raw_n,MedConditions_Depression,FreqUseInternet,Internet_Cell2,Internet_HighSpeed2,Electronic2_HealthInfo,TestSource_HCPCounselor,RiskTest_Counselor,SharedRes4_Counselor,UndGenTest3_Counselor,UseInternet,Internet_DialUp,Internet_HighSpeed,Internet_Cell
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,57933.0,340,0.358882707866143,971,,,,,,2.0,,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,20816.0,120,0.12895072664874307,971,,,,,,1.0,,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,4643.0,37,0.02876240506485944,971,,,,,,-6.0,,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,2727.0,15,0.01689318944903547,971,,,,,,-9.0,,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,463.0,2,0.0028681872808593413,971,,,,,,-2.0,,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,-112.0,16,-0.0006938163616765577,971,,,,,,-7.0,,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,9784.0,53,0.523993144815767,113,,,,,,-1.0,,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,4447.0,28,0.23816409597257926,113,,,,,,2.0,,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,2228.0,15,0.11932305055698372,113,,,,,,1.0,,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,940.0,6,0.05034275921165381,113,,,,,,-9.0,,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,936.0,9,0.05012853470437018,113,,,,,,-6.0,,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,337.0,2,0.0180484147386461,113,,,,,,-2.0,,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,3304.0,22,0.4085064292779426,52,,,,,,2.0,,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,2942.0,17,0.36374876360039565,52,,,,,,-1.0,,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,1860.0,11,0.22997032640949555,52,,,,,,1.0,,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,-9.0,1,-0.001112759643916914,52,,,,,,-6.0,,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,-9.0,1,-0.001112759643916914,52,,,,,,-9.0,,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,461203.0,2574,0.5680497496015549,4675,,,,,,2.0,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,226824.0,1289,0.27937224259951277,4675,,,,,,1.0,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,112962.0,617,0.13913186994553556,4675,,,,,,-1.0,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,7604.0,48,0.009365616216655622,4675,,,,,,-6.0,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,3155.0,19,0.003885917827925893,4675,,,,,,-9.0,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,1019.0,5,0.0012550713998911204,4675,,,,,,-2.0,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,-861.0,123,-0.0010604675910758142,4675,,,,,,-7.0,,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,40260.0,227,0.541194499334597,439,,,,,,2.0,,,,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,19023.0,108,0.2557164173085454,439,,,,,,-1.0,,,,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,13515.0,78,0.18167520264548132,439,,,,,,1.0,,,,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,973.0,6,0.013079539191568873,439,,,,,,-9.0,,,,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,732.0,4,0.009839899987901763,439,,,,,,-6.0,,,,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,-112.0,16,-0.0015055584680942586,439,,,,,,-7.0,,,,,,2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,130386.0,763,0.8077137511924969,971,,,,,,,-1.0,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,19865.0,119,0.12305948236343588,971,,,,,,,2.0,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,6251.0,45,0.03872362568607288,971,,,,,,,-6.0,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,2528.0,15,0.015660426449270872,971,,,,,,,-9.0,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,2346.0,12,0.014532974861546467,971,,,,,,,1.0,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,162.0,1,0.0010035558088535923,971,,,,,,,-2.0,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,-112.0,16,-0.0006938163616765577,971,,,,,,,-7.0,,,,,-1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,14452.0,82,0.773993144815767,113,,,,,,,-1.0,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,2299.0,15,0.1231255355612682,113,,,,,,,2.0,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,1480.0,13,0.0792630676949443,113,,,,,,,-6.0,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,277.0,2,0.014835047129391602,113,,,,,,,-2.0,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,164.0,1,0.008783204798628963,113,,,,,,,1.0,,,,,-2.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,5927.0,38,0.7328140454995055,52,,,,,,,-1.0,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,1502.0,9,0.1857072205736894,52,,,,,,,2.0,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,510.0,2,0.06305637982195846,52,,,,,,,-9.0,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,167.0,1,0.020647873392680514,52,,,,,,,1.0,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,-18.0,2,-0.002225519287833828,52,,,,,,,-6.0,,,,,-9.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,536293.0,2978,0.6605358255758672,4675,,,,,,,-1.0,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,233151.0,1313,0.28716501663985733,4675,,,,,,,2.0,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,21695.0,127,0.026721073621823216,4675,,,,,,,1.0,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,11121.0,63,0.013697398467310256,4675,,,,,,,-9.0,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,10372.0,67,0.01277487787995162,4675,,,,,,,-6.0,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,156.0,1,0.00019214046946321373,4675,,,,,,,-2.0,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,-882.0,126,-0.0010863326542727852,4675,,,,,,,-7.0,,,,,1.0,
HINTS6_2022,Internet_HighSpeed,"B2b. When you use the Internet, do you access it through a high-speed service su",RiskTest_Counselor,G4. If you had a genetic test for disease risk (including prenatal carrier testi,,,54021.0,308,0.7261765536153567,439,,,,,,,-1.0,,,,,2.0,
